# YADE export of polyhedra.
# Each polyhedron export contains first line with id, nuber of vertices and number of surfaces.
# x,y,z coordinates of each vertex follows (each vertex on separate line).
# ids if vertices of individual surfaces follows (numbering from 0, each surface on separate line).
# 
# Example of tetrahedron and cube with random ids:
# 23 4 4
# 0.1 0.2 0.3
# 1.3 0.1 -0.1
# -0.2 1.2 0
# 0 -0.1 1.5
# 0 2 1
# 0 3 2
# 0 1 3
# 1 2 3
# 65 8 6
# 4 0 0
# 5 0 0
# 4 1 0
# 5 1 0
# 4 0 1
# 5 0 1
# 4 1 1
# 5 1 1
# 0 2 3 1
# 0 1 5 4
# 1 3 7 5
# 3 2 6 7
# 2 0 4 6
# 4 5 7 6
# 
2.52209490e-01 2.82904109e-01 6.15751688e-01
2 8 0 1 22
18 14 15 5 6 7
4 26 22 1 3 19 16 17
7 0 8 13 9 18
16 19 12
9 24 25 23 20 27 14 18
6 5 10 12 19 3
9 13 24
11 21 17 16 12 10 20 23
3 1 0 7 6
2 22 26
10 5 15 27 20
13 8 2 26 4 21 11 25 24
4 17 21
14 27 15
11 23 25
11 34 19
2.90440663e-01 3.69747411e-01 6.07501961e-01
2.91779510e-01 3.68984430e-01 6.23089096e-01
2.86316223e-01 3.53364607e-01 6.09588707e-01
2.78185587e-01 3.51516239e-01 6.07316775e-01
2.79772297e-01 3.51751030e-01 6.05432129e-01
2.76240997e-01 3.86809060e-01 6.21077940e-01
2.91299610e-01 3.69580370e-01 6.23933148e-01
2.74847215e-01 3.88312504e-01 6.18994866e-01
2.89345184e-01 3.60016392e-01 6.22444711e-01
2.87014498e-01 3.53827920e-01 6.15414662e-01
2.87497241e-01 3.58066369e-01 6.22652542e-01
2.86965870e-01 3.53822780e-01 6.15510424e-01
2.72853483e-01 3.56876613e-01 5.98944927e-01
2.73649661e-01 3.89375438e-01 6.13540994e-01
2.73335678e-01 3.89415118e-01 6.14127627e-01
2.74329845e-01 3.88811293e-01 6.17039207e-01
2.55354918e-01 3.67359153e-01 6.07169192e-01
2.68027470e-01 3.85307308e-01 6.16079730e-01
2.71345758e-01 3.79164301e-01 6.00339194e-01
2.56327990e-01 3.66872807e-01 6.04745437e-01
2.79300170e-01 3.76159633e-01 5.97620289e-01
2.57867909e-01 3.60692349e-01 6.11860506e-01
2.74528483e-01 3.65942057e-01 6.28821808e-01
2.90734750e-01 3.64761483e-01 6.23813012e-01
2.89680305e-01 3.68387026e-01 6.26134816e-01
2.88306974e-01 3.68546408e-01 6.27037234e-01
2.81905607e-01 3.63446981e-01 6.28526977e-01
2.60973610e-01 3.57273969e-01 6.07901553e-01
2.73567364e-01 3.86285659e-01 6.21939035e-01
2.75970322e-01 3.80911807e-01 6.26138666e-01
2.74768252e-01 3.85072403e-01 6.23616768e-01
2.73701251e-01 3.89360452e-01 6.13529043e-01
2.61252220e-01 3.59297216e-01 6.02830981e-01
2.83287987e-01 3.77623016e-01 6.00006227e-01
2 9 11 3 4
9 2 0 1 23 8
11 9 8 10
20 33 0 2 4 12
15 31 13 14
19 16 17 14 13 18
29 30 28 17 16 21 22
24 25 26 10 8 23
25 29 22 26
27 32 12 4 3
24 23 1 6
3 11 10 26 22 21 27
31 33 20 18 13
18 20 12 32 19
21 16 19 32 27
7 28 30 5
15 14 17 28 7
33 31 15 7 5 6 1 0
6 5 30 29 25 24
12 30 17
2.98441098e-01 3.05911333e-01 6.70481153e-01
2.91591207e-01 3.13429869e-01 6.67811943e-01
2.84524517e-01 3.11673149e-01 6.68273207e-01
2.95543792e-01 2.86589002e-01 6.34253064e-01
2.97159985e-01 2.85651974e-01 6.35707583e-01
2.76140109e-01 2.94224248e-01 6.44974040e-01
2.75755077e-01 3.08797594e-01 6.44101151e-01
2.85866876e-01 3.21855181e-01 6.42190888e-01
2.87506234e-01 3.22696886e-01 6.40937879e-01
3.10187075e-01 2.96986268e-01 6.69837882e-01
2.84493650e-01 3.11671474e-01 6.68259389e-01
2.79335350e-01 3.13112196e-01 6.61408636e-01
2.71652714e-01 3.04082672e-01 6.56146096e-01
3.15217524e-01 3.01750845e-01 6.58263873e-01
2.99445602e-01 3.23193190e-01 6.46682679e-01
2.94330511e-01 3.16170456e-01 6.32732576e-01
3.15788394e-01 2.90779909e-01 6.52697604e-01
3.13456849e-01 2.90346016e-01 6.46906953e-01
3.16464467e-01 2.92125972e-01 6.53395952e-01
3.06792576e-01 2.87284914e-01 6.62444744e-01
2.71488930e-01 3.01967136e-01 6.56884114e-01
2.75512563e-01 3.09252727e-01 6.44715286e-01
2.95862492e-01 3.24400362e-01 6.41379141e-01
3.13759530e-01 2.97720798e-01 6.65104067e-01
3.16509676e-01 2.92379968e-01 6.53659232e-01
3.10505391e-01 2.89696725e-01 6.41339540e-01
2.95359026e-01 2.83931946e-01 6.55639978e-01
2.73232146e-01 2.94542203e-01 6.53023781e-01
3.00399978e-01 2.98760785e-01 6.30509816e-01
2.89142029e-01 3.18028631e-01 6.35613140e-01
0 1 2
26 27 5 3 4
8 29 6 21 7
7 21 12 11
1 0 9 23 13 14
15 28 3 5 6 29
16 17 18
18 24 23 9 19 16
25 28 15 22 14 13 24 18 17
24 13 23
11 10 2 1 14 22 8 7
27 26 19 9 0 2 10 20
10 11 12 20
25 17 16 19 26 4
28 25 4 3
6 5 27 20 12 21
15 29 8 22
13 28 16
3.55256787e-01 3.93065952e-01 6.06895879e-01
3.58735951e-01 3.91372490e-01 6.03944285e-01
3.56387214e-01 3.90735238e-01 6.03920186e-01
3.59194404e-01 3.45374086e-01 6.11137123e-01
3.61955024e-01 3.46700273e-01 6.06789914e-01
3.61214857e-01 3.51261895e-01 6.26405181e-01
3.48607314e-01 3.69413869e-01 5.99547737e-01
3.36644243e-01 3.68106506e-01 6.13762600e-01
3.53542300e-01 3.94024418e-01 6.09695251e-01
3.55935699e-01 3.60834923e-01 5.97261662e-01
3.57317704e-01 3.48228176e-01 6.04353905e-01
3.57852663e-01 3.93462017e-01 6.22700228e-01
3.64491455e-01 3.88944334e-01 6.03111831e-01
3.80035337e-01 3.67074636e-01 6.22175300e-01
3.69010543e-01 3.88789286e-01 6.21461817e-01
3.77305012e-01 3.74789503e-01 6.26824150e-01
3.35142086e-01 3.63533442e-01 6.18565983e-01
3.54220125e-01 3.46955049e-01 6.08674403e-01
3.60435826e-01 3.61969995e-01 6.40564947e-01
3.50250961e-01 3.76016143e-01 6.35857288e-01
3.72851432e-01 3.69957560e-01 5.98448156e-01
3.78698502e-01 3.61305375e-01 6.05043327e-01
3.78731009e-01 3.61374902e-01 6.05018365e-01
3.66279813e-01 3.57754491e-01 6.33660544e-01
3.55996900e-01 3.62251851e-01 6.41998966e-01
3.55062570e-01 3.61256376e-01 6.40924431e-01
3.35679515e-01 3.61834474e-01 6.19130771e-01
3.78752666e-01 3.61366939e-01 6.05091399e-01
0 1 2
1 0 8 11 14 12
9 10 17 26 16 7 6
1 12 20 9 6 2
21 4 10 9 20 22
8 7 16 19 11
24 25 5 23 18
18 23 13 15
4 21 27 13 23 5 3
22 20 12 14 15 13 27
11 19 24 18 15 14
2 6 7 8 0
17 10 4 3
16 26 25 24 19
21 22 27
5 25 26 17 3
14 20 12
3.54312941e-01 2.69559567e-01 6.32886987e-01
3.70614845e-01 2.67236405e-01 6.41097912e-01
3.53431368e-01 2.53695979e-01 6.24652677e-01
3.68294028e-01 2.69402708e-01 6.40823292e-01
3.65728230e-01 2.69369615e-01 6.57338637e-01
3.35024631e-01 2.69691137e-01 6.46575787e-01
3.70169771e-01 2.65381413e-01 6.56772287e-01
3.38756450e-01 2.69640414e-01 6.51265847e-01
3.61199675e-01 2.69400848e-01 6.60452952e-01
3.66051956e-01 2.52996744e-01 6.61702527e-01
3.64977323e-01 2.50893055e-01 6.29904161e-01
3.40781571e-01 2.48209943e-01 6.49347130e-01
3.48226250e-01 2.55667096e-01 6.60279805e-01
3.68364369e-01 2.59864331e-01 6.61490293e-01
3.61331471e-01 2.39585794e-01 6.44299036e-01
3.44764970e-01 2.40408516e-01 6.40976029e-01
3.43087928e-01 2.49056025e-01 6.29363491e-01
3.34486993e-01 2.66669636e-01 6.45268403e-01
3.46272337e-01 2.64474482e-01 6.59655521e-01
3.51680773e-01 2.69491403e-01 6.59766673e-01
1 10 2 0 3
1 3 4 6
7 19 8 4 3 0 5
9 14 10 1 6 13
18 7 5 17 11 12
13 6 4 8
5 0 2 16 17
14 15 16 2 10
15 11 17 16
7 18 19
11 15 14 9 12
12 9 13 8 19 18
15 28 16
2.16292327e-01 3.30797215e-01 6.24464324e-01
2.01733314e-01 3.26809592e-01 6.47291454e-01
2.09700274e-01 3.20059244e-01 6.42289954e-01
1.99039771e-01 3.06639881e-01 6.23010788e-01
1.95239037e-01 3.08344111e-01 6.19277289e-01
1.94604889e-01 3.16242361e-01 6.11774152e-01
2.19676523e-01 3.24257417e-01 6.25419122e-01
2.19430866e-01 3.20005250e-01 6.29313345e-01
2.06902996e-01 3.34027279e-01 6.14209745e-01
2.08507954e-01 3.25172238e-01 6.11728567e-01
1.87782171e-01 3.41353153e-01 6.19183022e-01
2.19453279e-01 3.19826053e-01 6.22876385e-01
1.88377699e-01 3.43799108e-01 6.29015447e-01
1.89193566e-01 3.44049606e-01 6.30161934e-01
1.88905417e-01 3.42717823e-01 6.19340432e-01
1.99128639e-01 3.40445892e-01 6.39342999e-01
1.84804842e-01 3.38643012e-01 6.23900079e-01
1.91632910e-01 3.06604787e-01 6.32699145e-01
1.99682229e-01 3.15491351e-01 6.44159947e-01
1.99670085e-01 3.33360392e-01 6.44559658e-01
1.92414550e-01 3.43048667e-01 6.34641778e-01
2.19458291e-01 3.19829233e-01 6.22884360e-01
2.19376931e-01 3.18610230e-01 6.25917717e-01
2.17608920e-01 3.17034285e-01 6.24334708e-01
1.86403189e-01 3.24767780e-01 6.15255575e-01
1.83146937e-01 3.23868255e-01 6.21237665e-01
1.89089995e-01 3.07947995e-01 6.29175275e-01
1.89337551e-01 3.42771149e-01 6.19282856e-01
15 19 1 2 7 6 0
6 21 11 9 8 0
11 23 3 4 5 9
13 27 14 12
8 27 13 20 15 0
14 10 16 12
7 22 21 6
11 21 22 23
2 1 18
15 20 19
17 26 4 3
24 5 4 26 25
7 2 18 17 3 23 22
10 14 27 8 9 5 24
25 26 17 18 1 19 20 13 12 16
16 10 24 25
16 28 16
3.87081130e-01 2.26648976e-01 6.56740909e-01
3.91878893e-01 2.15050910e-01 6.44147134e-01
3.93998832e-01 2.35142449e-01 6.40362981e-01
3.53650161e-01 2.26653293e-01 6.37292886e-01
3.53107161e-01 2.34435246e-01 6.38623570e-01
3.55260191e-01 2.36011934e-01 6.37288426e-01
3.77326982e-01 2.02802598e-01 6.43358110e-01
3.77852959e-01 2.01175009e-01 6.27705496e-01
3.89598885e-01 2.10122410e-01 6.41549601e-01
3.89721612e-01 2.34366923e-01 6.50805518e-01
3.73067728e-01 2.10836580e-01 6.21601688e-01
3.82084716e-01 2.14914659e-01 6.24580799e-01
3.71570494e-01 2.07234485e-01 6.22225679e-01
3.64210743e-01 2.23331889e-01 6.54616735e-01
3.73347295e-01 2.07316900e-01 6.49606958e-01
3.78458502e-01 2.22231725e-01 6.58608339e-01
3.81957095e-01 2.03829348e-01 6.28756189e-01
3.63397076e-01 2.17652509e-01 6.51549672e-01
3.53428518e-01 2.34859725e-01 6.39304122e-01
3.56467049e-01 2.37541047e-01 6.39541800e-01
3.65794457e-01 2.34088359e-01 6.29584719e-01
3.77931385e-01 2.38916491e-01 6.33335965e-01
3.64965428e-01 2.40082675e-01 6.40664424e-01
3.88779602e-01 2.36926300e-01 6.34221385e-01
3.56218080e-01 2.34020295e-01 6.43891256e-01
3.58317075e-01 2.38520753e-01 6.40550532e-01
3.92859871e-01 2.35700065e-01 6.37858394e-01
3.90803517e-01 2.35304191e-01 6.33897114e-01
2 9 0 1
7 16 8 6
13 17 14 15
7 12 10 11 16
7 6 14 17 3 12
19 5 4 18
12 3 4 5 20 10
23 27 11 10 20 21
2 26 23 21 22 9
3 17 13 24 18 4
14 6 8 1 0 15
0 9 22 25 24 13 15
20 5 19 25 22 21
18 24 25 19
11 27 26 2 1 8 16
26 27 23
17 24 14
2.60570310e-01 2.86876405e-01 6.23003628e-01
2.73526772e-01 2.76853822e-01 6.39738581e-01
2.70272805e-01 2.70833774e-01 6.28772611e-01
2.49306404e-01 2.75923164e-01 6.19208028e-01
2.49057419e-01 2.72683708e-01 6.19418188e-01
2.42123605e-01 2.65861172e-01 6.29324388e-01
2.66231853e-01 3.04201791e-01 6.47510612e-01
2.51728702e-01 2.92701372e-01 6.64672105e-01
2.65613149e-01 2.66494527e-01 6.27183620e-01
2.31725406e-01 2.70759528e-01 6.44915530e-01
2.48662890e-01 2.60038719e-01 6.52157258e-01
2.39276732e-01 2.65601383e-01 6.52648696e-01
2.41660661e-01 2.95276496e-01 6.31437791e-01
2.53704752e-01 3.07281090e-01 6.35658061e-01
2.52398354e-01 2.58962840e-01 6.38416699e-01
2.58520665e-01 2.69780165e-01 6.57369964e-01
2.59145307e-01 3.06891490e-01 6.51791638e-01
2.55653139e-01 3.07750152e-01 6.48490394e-01
2.43114812e-01 2.92921579e-01 6.63327371e-01
2.62629263e-01 3.05739321e-01 6.51659476e-01
2.36306878e-01 2.86279397e-01 6.59758794e-01
2.29943262e-01 2.81085955e-01 6.48048844e-01
2.48314903e-01 2.94078851e-01 6.64613474e-01
2.58444071e-01 3.05565497e-01 6.33759612e-01
0 23 6 1 2
7 15 1 6 19
9 5 14 10 11
18 22 16 17
3 0 2 8 4
5 4 8 14
16 22 7 19
11 20 21 9
18 20 11 10 15 7 22
2 1 15 10 14 8
3 4 5 9 21 12
12 21 20 18 17 13
3 12 13 23 0
16 19 6 23 13 17
18 22 13
3.23927058e-01 3.52967751e-01 5.98158612e-01
3.26243137e-01 3.50491642e-01 6.21792052e-01
3.15028609e-01 3.43763459e-01 6.28233271e-01
3.24052184e-01 3.74518913e-01 6.26021838e-01
3.16781690e-01 3.76112414e-01 6.23776548e-01
3.25560517e-01 3.72064028e-01 6.26997153e-01
3.05305001e-01 3.41886232e-01 6.08267889e-01
3.29735523e-01 3.73418358e-01 6.16877824e-01
3.29768088e-01 3.66846952e-01 6.27152355e-01
3.14126308e-01 3.46166681e-01 6.30278525e-01
2.96347114e-01 3.64137381e-01 6.21412301e-01
3.27528038e-01 3.66341628e-01 6.28873844e-01
3.02705014e-01 3.47420739e-01 6.03264277e-01
3.17495555e-01 3.49925491e-01 5.96580872e-01
3.02130919e-01 3.44426651e-01 6.06519302e-01
2.96428421e-01 3.61368500e-01 6.22097247e-01
3.19123477e-01 3.76753784e-01 6.14921557e-01
3.06621258e-01 3.68591183e-01 6.03036809e-01
3.00388637e-01 3.65208072e-01 6.05678104e-01
3.29025623e-01 3.67211879e-01 6.27999047e-01
3.28365004e-01 3.74778226e-01 6.17361266e-01
3.20256185e-01 3.51516293e-01 5.95417899e-01
13 21 0 1 2 6
1 0 7 8
19 11 9 2 1 8
13 6 14 12
15 14 6 2 9
17 18 10 4 16
15 10 18 12 14
7 0 21 17 16 20
4 3 20 16
7 20 3 5 19 8
11 19 5
9 11 5 3 4 10 15
17 21 13 12 18
19 34 19
2.20369933e-01 3.18075458e-01 6.26622725e-01
2.27566770e-01 3.16814210e-01 6.22003285e-01
2.22730393e-01 3.22080123e-01 6.18320934e-01
2.14818151e-01 2.86803782e-01 6.12543760e-01
2.24742211e-01 2.96892196e-01 6.00770469e-01
2.18805538e-01 2.86152065e-01 6.12390452e-01
2.18322443e-01 2.91980079e-01 6.30158926e-01
2.31444658e-01 2.96498015e-01 6.22988010e-01
2.20312916e-01 2.93443789e-01 6.31018577e-01
2.12332068e-01 3.11892407e-01 6.33125011e-01
2.19485196e-01 2.93918992e-01 6.31491462e-01
2.06455007e-01 3.01437377e-01 5.99959697e-01
2.16876823e-01 3.01619288e-01 5.97725008e-01
2.27263642e-01 3.12386359e-01 6.03851331e-01
2.20059676e-01 3.22472486e-01 6.13336051e-01
2.27049027e-01 3.18741901e-01 6.19513997e-01
2.04462785e-01 2.96623088e-01 6.05036310e-01
2.05966429e-01 3.08666412e-01 6.30016011e-01
2.17229621e-01 3.13669858e-01 5.99378848e-01
2.04732041e-01 3.09641299e-01 6.28774174e-01
2.01294118e-01 3.01278649e-01 6.05667255e-01
2.12328010e-01 3.11867516e-01 6.33132145e-01
2.01653900e-01 3.03543897e-01 6.03906631e-01
2.18082131e-01 2.92585494e-01 6.30654335e-01
2.20329666e-01 3.17488899e-01 6.01282227e-01
2.03594949e-01 3.14702350e-01 6.12359803e-01
2.13892466e-01 3.20939002e-01 6.08949156e-01
2.17512433e-01 2.87736510e-01 6.20682749e-01
2.02939704e-01 3.10011437e-01 6.25116837e-01
2.19380872e-01 3.17343289e-01 6.00826286e-01
2.05036221e-01 3.03088051e-01 6.00504500e-01
2.19784967e-01 2.86210815e-01 6.13666432e-01
2.31522620e-01 2.93799287e-01 6.16126592e-01
2.29696642e-01 2.99267803e-01 6.03351160e-01
1 15 2 0
3 16 11 12 4 5
13 24 14 2 15
7 32 33 13 15 1
3 27 6 23 17 19 28 20 16
1 0 9 21 10 8 7
22 30 11 16 20
6 8 10 23
18 30 22 25 26 29
19 17 21 9
25 22 20 28
13 33 4 12 18 29 24
29 26 14 24
2 14 26 25 28 19 9 0
6 27 31 32 7 8
10 21 17 23
11 30 18 12
4 33 32 31 5
27 3 5 31
20 24 14
2.88619996e-01 3.61278695e-01 6.36292789e-01
2.63770663e-01 3.59287509e-01 6.17415868e-01
2.82510159e-01 3.61317084e-01 6.45122185e-01
2.67249294e-01 3.40732876e-01 6.51665280e-01
2.69172657e-01 3.28007711e-01 6.44351719e-01
2.76995614e-01 3.54426069e-01 6.56094474e-01
2.77424188e-01 3.28418286e-01 6.42166838e-01
2.64858879e-01 3.29093829e-01 6.36402290e-01
2.72944982e-01 3.61115997e-01 6.52280986e-01
2.57723779e-01 3.53367010e-01 6.43191045e-01
2.76601619e-01 3.57480047e-01 6.55340626e-01
2.88177231e-01 3.41014763e-01 6.45720834e-01
2.71860201e-01 3.51202099e-01 6.11903479e-01
2.58405843e-01 3.34189469e-01 6.27589402e-01
2.65811765e-01 3.59318410e-01 6.15581874e-01
2.78937838e-01 3.29005237e-01 6.42037582e-01
2.90891334e-01 3.43273304e-01 6.29145039e-01
2.86601978e-01 3.60633988e-01 6.22436383e-01
2.87553617e-01 3.51575724e-01 6.17602809e-01
2.54096281e-01 3.45781152e-01 6.28967341e-01
2.62002352e-01 3.60279275e-01 6.44991868e-01
2.67086565e-01 3.58778905e-01 6.14555998e-01
2.67202385e-01 3.59362870e-01 6.14929544e-01
2.91946010e-01 3.45280295e-01 6.38414609e-01
6 4 7
5 10 8 20 9 3
23 0 2 10 5 11
11 5 3 4 6 15
16 18 17 0 23
19 9 20 1
13 12 18 16 15 6 7
4 3 9 19 13 7
21 22 17 18 12
14 21 12 13 19 1
16 23 11 15
17 22 14 1 20 8 2 0
8 10 2
22 21 14
21 24 14
3.06635639e-01 3.07455110e-01 6.51570762e-01
3.13937874e-01 3.13364933e-01 6.35864614e-01
3.16972611e-01 3.12799236e-01 6.35726886e-01
3.38826618e-01 3.29701067e-01 6.39407172e-01
3.25965561e-01 3.05321791e-01 6.47585306e-01
3.03020658e-01 3.41285944e-01 6.42125918e-01
3.11269997e-01 3.47246691e-01 6.43421745e-01
2.97481271e-01 3.18127038e-01 6.62789901e-01
2.95824705e-01 3.41615496e-01 6.54720655e-01
3.32858502e-01 3.47963526e-01 6.58315543e-01
3.01270755e-01 3.48708681e-01 6.63053506e-01
3.36117553e-01 3.11205184e-01 6.63521016e-01
3.37204958e-01 3.17410232e-01 6.71614058e-01
3.23787432e-01 3.47072472e-01 6.43334581e-01
3.05776357e-01 3.27804330e-01 6.77027813e-01
2.98864165e-01 3.20421863e-01 6.66023149e-01
3.37401879e-01 3.10471511e-01 6.52159536e-01
3.45518132e-01 3.36407718e-01 6.59690096e-01
2.97082248e-01 3.19141835e-01 6.63021427e-01
3.03684372e-01 3.48977365e-01 6.67506828e-01
3.44473304e-01 3.27740042e-01 6.44893551e-01
3.22340251e-01 3.04271057e-01 6.51400604e-01
2.95879000e-01 3.41691574e-01 6.54588819e-01
2.96466922e-01 3.42527042e-01 6.55683434e-01
4 21 0 1 2
3 20 16 4 2
2 1 5 6 13 3
10 19 9 13 6
15 7 0 21 11 12 14
16 20 17 12 11
23 8 18 15 14 19 10
14 12 17 9 19
3 13 9 17 20
5 22 23 10 6
22 8 23
5 1 0 7 18 8 22
16 11 21 4
18 7 15
22 28 16
3.42028063e-01 2.89899133e-01 6.00475770e-01
3.31076425e-01 2.90888696e-01 6.04329665e-01
3.31175624e-01 2.91726110e-01 6.05079479e-01
3.48571208e-01 2.80602156e-01 5.96754249e-01
3.50540723e-01 2.88501350e-01 5.97377697e-01
3.49948166e-01 2.84363778e-01 5.96903095e-01
3.25886170e-01 2.62716635e-01 6.01487824e-01
3.24971254e-01 2.80846642e-01 6.04751379e-01
3.37024038e-01 2.89436038e-01 6.35421948e-01
3.63512256e-01 2.88464326e-01 6.23078143e-01
3.41591876e-01 2.92144781e-01 6.32234862e-01
3.49800735e-01 2.81002854e-01 5.97178972e-01
3.58887833e-01 2.70008541e-01 6.17036572e-01
3.26206434e-01 2.56969019e-01 6.27864985e-01
3.24322155e-01 2.94122063e-01 6.26042543e-01
3.26486794e-01 2.51235377e-01 6.18683037e-01
3.24399369e-01 2.92646244e-01 6.28260418e-01
3.24335623e-01 2.93734163e-01 6.20431499e-01
3.39144446e-01 2.52073016e-01 6.34293495e-01
3.26357808e-01 2.53651066e-01 6.12695169e-01
3.44647873e-01 2.52283763e-01 6.27791883e-01
3.41349007e-01 2.52176544e-01 6.33343764e-01
3.45150263e-01 2.68399116e-01 6.39266486e-01
3.63524352e-01 2.88314784e-01 6.23127371e-01
3.41244693e-01 2.56086795e-01 6.36514315e-01
3.27304730e-01 2.51249975e-01 6.16268399e-01
3.38799456e-01 2.52713106e-01 6.34966060e-01
3.26486234e-01 2.51222812e-01 6.17597418e-01
0 1 2
4 5 3 6 7 1 0
20 25 19 6 3 11 12
2 1 7 17
6 19 27 15 13 16 14 17 7
18 26 13 15
8 10 14 16
9 10 8 22 23
24 22 8 16 13 26
12 11 5 4 9 23
21 24 26 18
24 21 20 12 23 22
17 14 10 9 4 0 2
20 21 18 15 27 25
11 3 5
19 25 27
23 30 17
3.80200979e-01 3.73610234e-01 6.21288725e-01
3.75877286e-01 3.72013805e-01 6.49987939e-01
3.62117232e-01 3.72544534e-01 6.36001539e-01
3.72236165e-01 3.94054225e-01 6.16372829e-01
3.73905921e-01 3.92461680e-01 6.15935748e-01
3.95855329e-01 3.90936212e-01 6.53133141e-01
3.79508287e-01 3.86499490e-01 6.61322364e-01
3.96138683e-01 3.73099453e-01 6.35537691e-01
3.95870758e-01 3.92152602e-01 6.53113374e-01
3.95587102e-01 3.99748484e-01 6.44571290e-01
3.88442559e-01 3.93100786e-01 6.58077085e-01
3.96187091e-01 3.73651157e-01 6.34075336e-01
3.77185271e-01 4.01602255e-01 6.21954140e-01
3.58412810e-01 3.96070186e-01 6.44456479e-01
3.96463267e-01 3.95891100e-01 6.33921612e-01
3.96162174e-01 3.98459709e-01 6.45590796e-01
3.60900122e-01 3.98043834e-01 6.43820722e-01
3.78708419e-01 3.99508900e-01 6.19658557e-01
3.55474655e-01 3.90073066e-01 6.38276553e-01
3.95876030e-01 4.00133815e-01 6.41587746e-01
3.84137210e-01 3.97702366e-01 6.56273839e-01
3.73711319e-01 3.97071735e-01 6.57000949e-01
3.96142622e-01 3.73106714e-01 6.35402559e-01
3.96306725e-01 3.99569736e-01 6.40993603e-01
3.57045911e-01 3.87977311e-01 6.31555121e-01
3.71751599e-01 3.95270498e-01 6.57865628e-01
3.77215278e-01 4.00531849e-01 6.19877601e-01
3.86339706e-01 3.90004289e-01 6.59508385e-01
3.61054445e-01 3.74354535e-01 6.35845789e-01
3.95733574e-01 3.73189965e-01 6.33720337e-01
2 28 24 3 4 0
6 1 7 5 27
9 20 10 8 15
17 14 11 29 0 4
3 24 18 13 16 12 26
8 5 7 22 11 14 23 15
21 25 6 27 10 20
19 9 15 23
16 21 20 9 19 12
26 12 19 23 14 17
4 3 26 17
8 10 27 5
2 1 6 25 13 18 28
11 22 29
18 24 28
1 2 0 29 22 7
25 21 16 13
24 24 14
3.01721669e-01 2.54243017e-01 6.04747985e-01
3.00792135e-01 2.56544897e-01 6.08199749e-01
3.09303465e-01 2.57979679e-01 6.15865652e-01
3.03249676e-01 2.50095089e-01 6.25525275e-01
3.07484981e-01 2.53822340e-01 6.22705768e-01
2.91725725e-01 2.35397084e-01 6.16848310e-01
2.94379847e-01 2.48310296e-01 6.18174021e-01
3.19168047e-01 2.54890405e-01 6.16460240e-01
3.19469257e-01 2.54524218e-01 6.16878100e-01
3.24863512e-01 2.45460736e-01 6.03465080e-01
3.17210230e-01 2.45288356e-01 5.98521920e-01
3.26789778e-01 2.27906558e-01 6.02934360e-01
3.13467624e-01 2.34073537e-01 5.94982003e-01
3.09469650e-01 2.20998900e-01 6.28935843e-01
3.11930129e-01 2.18118203e-01 6.17682589e-01
3.24479025e-01 2.21561256e-01 6.12062536e-01
2.96904889e-01 2.29926653e-01 6.01836450e-01
3.06194298e-01 2.23872370e-01 6.29859001e-01
2.99750017e-01 2.33118263e-01 5.97145716e-01
3.27189484e-01 2.42388451e-01 6.04652246e-01
3.23588476e-01 2.24479619e-01 6.21490505e-01
